ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6578707,HP602345,09/30/2008 08:10:00 PM,041XX W WASHINGTON BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1114,11.0,28.0,26.0,18,1148683.0,1900169.0,2008,02/28/2018 03:56:25 PM,41.881999353,-87.729499313,"(41.881999353, -87.729499313)"
2638542,HJ248288,03/19/2003 02:28:00 PM,047XX N KILPATRICK AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,True,True,1722,17.0,45.0,16.0,26,1144177.0,1931094.0,2003,09/07/2021 03:41:02 PM,41.96694645,-87.745266709,"(41.96694645, -87.745266709)"
4356983,HL653678,09/24/2005 05:00:00 PM,031XX W 59TH ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,True,False,824,8.0,16.0,66.0,24,1156489.0,1865341.0,2005,02/28/2018 03:56:25 PM,41.786272829,-87.701775878,"(41.786272829, -87.701775878)"
9471722,HX124609,01/23/2014 09:52:00 AM,043XX W WABANSIA AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,2534,25.0,31.0,23.0,08A,1147025.0,1910941.0,2014,02/04/2016 06:33:39 AM,41.911590736,-87.73531182,"(41.911590736, -87.73531182)"
4881500,HM351804,05/15/2006 11:30:00 AM,014XX W LAWRENCE AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,True,False,2311,19.0,46.0,3.0,18,1165830.0,1931977.0,2006,09/23/2025 03:41:47 PM,41.968934014,-87.665626201,"(41.968934014, -87.665626201)"
11297028,JB239565,04/24/2018 06:00:00 PM,072XX S UNIVERSITY AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,True,True,324,3.0,5.0,69.0,04B,1185137.0,1857157.0,2018,08/05/2018 03:50:38 PM,41.763189739,-87.596995495,"(41.763189739, -87.596995495)"
10404298,HZ140798,02/03/2016 01:30:00 PM,075XX S KINGSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,421,4.0,7.0,43.0,14,1194504.0,1855444.0,2016,02/10/2018 03:50:01 PM,41.758263978,-87.562720554,"(41.758263978, -87.562720554)"
13078167,JG267049,05/19/2023 04:30:00 PM,013XX N WELLS ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1821,18.0,2.0,8.0,06,1174466.0,1909159.0,2023,08/19/2023 03:40:26 PM,41.906131577,-87.634555968,"(41.906131577, -87.634555968)"
8899143,HV573058,11/22/2012 08:23:00 PM,070XX S DR MARTIN LUTHER KING JR DR,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,False,322,3.0,6.0,69.0,26,1180141.0,1858224.0,2012,02/10/2018 03:50:01 PM,41.766233597,-87.615273948,"(41.766233597, -87.615273948)"
6838707,HR245162,03/31/2009 07:36:50 PM,0000X W 35TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,211,2.0,3.0,35.0,06,1176687.0,1881798.0,2009,02/28/2018 03:56:25 PM,41.831001351,-87.627224232,"(41.831001351, -87.627224232)"
8405416,HT600848,11/22/2011 02:35:00 PM,008XX N KARLOV AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,1111,11.0,37.0,23.0,15,1148898.0,1905372.0,2011,02/10/2018 03:50:01 PM,41.896272795,-87.728575177,"(41.896272795, -87.728575177)"
1346225,G043786,01/21/2001 04:25:04 PM,042XX W CONGRESS PW,0460,BATTERY,SIMPLE,STREET,False,True,1132,11.0,,,08B,1148044.0,1897390.0,2001,08/17/2015 03:03:40 PM,41.874385771,-87.731917242,"(41.874385771, -87.731917242)"
11187973,JA563381,12/26/2017 12:00:00 AM,076XX S SOUTH CHICAGO AVE,0890,THEFT,FROM BUILDING,GAS STATION,False,False,411,4.0,5.0,43.0,06,1186365.0,1854740.0,2017,05/04/2018 03:51:04 PM,41.75652833,-87.592570988,"(41.75652833, -87.592570988)"
9542231,HX195697,03/23/2014 10:57:00 AM,013XX S CHRISTIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1021,10.0,24.0,29.0,08A,1154243.0,1893690.0,2014,09/23/2025 03:41:47 PM,41.864111125,-87.7092559,"(41.864111125, -87.7092559)"
1952482,HH141904,01/22/2002 05:15:00 PM,001XX S HALSTED ST,0810,THEFT,OVER $500,SMALL RETAIL STORE,True,False,1213,12.0,,,06,1171070.0,1899648.0,2002,02/28/2018 03:56:25 PM,41.880108035,-87.647309981,"(41.880108035, -87.647309981)"
13295421,JG525947,12/01/2023 08:00:00 PM,023XX N BOSWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1811,18.0,2.0,7.0,08B,1165594.0,1915711.0,2023,12/09/2023 03:42:09 PM,41.924304376,-87.666958958,"(41.924304376, -87.666958958)"
3951479,HL320808,03/21/2005 09:00:00 PM,053XX N MOBILE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1622,16.0,45.0,11.0,08A,1133304.0,1935124.0,2005,09/23/2025 03:41:47 PM,41.97820298,-87.785151104,"(41.97820298, -87.785151104)"
7241170,HR656367,11/22/2009 03:30:00 PM,008XX N MOHAWK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1823,18.0,27.0,8.0,14,1172688.0,1905961.0,2009,02/28/2018 03:56:25 PM,41.897395649,-87.641181946,"(41.897395649, -87.641181946)"
12335105,JE193266,04/08/2021 11:03:00 AM,013XX W CHESTNUT ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),False,False,1213,12.0,27.0,24.0,26,1167298.0,1906136.0,2021,04/15/2021 03:41:27 PM,41.897993479,-87.660973576,"(41.897993479, -87.660973576)"
3009633,HJ666823,10/04/2003 03:35:00 PM,055XX W CONGRESS PKWY,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,True,False,1522,15.0,29.0,25.0,18,1139749.0,1897140.0,2003,02/28/2018 03:56:25 PM,41.873855191,-87.762379293,"(41.873855191, -87.762379293)"
10660883,HZ411336,08/29/2016 12:55:00 AM,015XX W 111TH ST,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,2234,22.0,34.0,75.0,06,1167783.0,1831117.0,2016,02/10/2018 03:50:01 PM,41.692122131,-87.661346081,"(41.692122131, -87.661346081)"
3510841,HK587399,08/28/2004 12:01:00 AM,031XX S KOMENSKY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1031,10.0,22.0,30.0,06,1149876.0,1883469.0,2004,02/28/2018 03:56:25 PM,41.836149413,-87.725552686,"(41.836149413, -87.725552686)"
3690574,HK792850,12/06/2004 12:17:24 PM,082XX S ARTESIAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,835,8.0,18.0,70.0,14,1161458.0,1849924.0,2004,02/10/2018 03:50:01 PM,41.743864753,-87.683983638,"(41.743864753, -87.683983638)"
3756570,HL126194,01/13/2005 01:00:00 PM,001XX S FRANCISCO AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,1124,11.0,2.0,27.0,07,1157081.0,1899130.0,2005,02/28/2018 03:56:25 PM,41.878981951,-87.69869001,"(41.878981951, -87.69869001)"
13752806,JJ154331,02/18/2025 02:30:00 PM,046XX W 83RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,834,8.0,18.0,70.0,07,1147153.0,1849150.0,2025,11/02/2025 03:41:09 PM,41.742025023,-87.736418778,"(41.742025023, -87.736418778)"
12904959,JF489258,11/27/2022 12:01:00 AM,036XX W CONGRESS PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1133,11.0,28.0,27.0,14,1151913.0,1897455.0,2022,01/03/2023 03:40:27 PM,41.874488868,-87.717710183,"(41.874488868, -87.717710183)"
7130000,HR536696,09/14/2009 04:40:00 PM,103XX S TORRENCE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,434,4.0,10.0,51.0,07,1195506.0,1837036.0,2009,02/28/2018 03:56:25 PM,41.707726164,-87.55965482,"(41.707726164, -87.55965482)"
3551856,HK612212,09/09/2004 11:10:00 AM,012XX W SUNNYSIDE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,2311,19.0,46.0,3.0,18,1166999.0,1930012.0,2004,02/28/2018 03:56:25 PM,41.963516904,-87.661384496,"(41.963516904, -87.661384496)"
5740430,HN545090,08/23/2007 12:45:00 AM,082XX S HALSTED ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,False,False,613,6.0,21.0,71.0,03,1172403.0,1850325.0,2007,02/10/2018 03:50:01 PM,41.744731508,-87.643868422,"(41.744731508, -87.643868422)"
12844953,JF417342,10/01/2022 01:41:00 AM,050XX S COTTAGE GROVE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,223,2.0,4.0,38.0,05,1182442.0,1871604.0,2022,01/03/2023 03:40:27 PM,41.802896506,-87.606425428,"(41.802896506, -87.606425428)"
9716389,HX366322,07/30/2014 08:25:00 AM,025XX N NORMANDY AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,2512,25.0,36.0,18.0,06,1131321.0,1916235.0,2014,02/10/2018 03:50:01 PM,41.926404101,-87.792881805,"(41.926404101, -87.792881805)"
7779787,HS587703,10/28/2010 07:00:00 PM,0000X W 69TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,False,731,7.0,6.0,69.0,18,1177279.0,1859276.0,2010,02/04/2016 06:33:39 AM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
9036339,HW182838,03/07/2013 03:07:00 PM,012XX W 94TH ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,True,False,2222,22.0,21.0,73.0,08B,1169833.0,1842443.0,2013,02/10/2018 03:50:01 PM,41.7231583,-87.653513365,"(41.7231583, -87.653513365)"
12918197,JF504851,12/10/2022 02:00:00 AM,026XX W WALTON ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1211,12.0,26.0,24.0,03,1158589.0,1906222.0,2022,11/15/2023 03:41:31 PM,41.898412305,-87.692958562,"(41.898412305, -87.692958562)"
8315665,HT533938,10/08/2011 08:17:00 PM,012XX S FAIRFIELD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,False,False,1023,10.0,28.0,29.0,15,1158230.0,1894143.0,2011,02/10/2018 03:50:01 PM,41.865273738,-87.694607341,"(41.865273738, -87.694607341)"
12478812,JE369063,09/10/2021 11:45:00 PM,017XX W ROOSEVELT RD,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1231,12.0,27.0,28.0,03,1165060.0,1894769.0,2021,09/17/2021 03:40:42 PM,41.866849355,-87.669516451,"(41.866849355, -87.669516451)"
8114343,HT349328,06/14/2011 08:15:00 PM,013XX N OAKLEY BLVD,0820,THEFT,$500 AND UNDER,STREET,False,False,1424,14.0,1.0,24.0,06,1160833.0,1908762.0,2011,02/10/2018 03:50:01 PM,41.905336007,-87.684645957,"(41.905336007, -87.684645957)"
9561071,HX211911,04/05/2014 12:45:00 PM,054XX S HYDE PARK BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,234,2.0,5.0,41.0,05,1188582.0,1869312.0,2014,02/10/2018 03:50:01 PM,41.7964624,-87.583980885,"(41.7964624, -87.583980885)"
6371960,HP458452,07/17/2008 05:45:00 AM,087XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,632,6.0,6.0,44.0,07,1177811.0,1847102.0,2008,02/10/2018 03:50:01 PM,41.735766588,-87.624150193,"(41.735766588, -87.624150193)"
10452000,HZ191139,03/17/2016 10:00:00 AM,015XX N SPRINGFIELD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,False,False,2535,25.0,30.0,23.0,06,1150096.0,1909943.0,2016,02/10/2018 03:50:01 PM,41.908792818,-87.724055881,"(41.908792818, -87.724055881)"
7336541,HS139262,01/27/2010 12:00:00 AM,104XX S EBERHART AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,512,5.0,9.0,49.0,05,1181423.0,1835911.0,2010,02/10/2018 03:50:01 PM,41.70497466,-87.61126116,"(41.70497466, -87.61126116)"
11687094,JC263104,05/12/2019 05:15:00 PM,050XX N TRIPP AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1712,17.0,39.0,14.0,11,1147142.0,1933075.0,2019,05/19/2019 04:04:45 PM,41.972326097,-87.734313768,"(41.972326097, -87.734313768)"
1561663,G318049,06/02/2001 12:45:00 AM,069XX S OGLESBY AV,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,False,False,331,3.0,,,07,1192920.0,1859631.0,2001,08/17/2015 03:03:40 PM,41.769792216,-87.568389193,"(41.769792216, -87.568389193)"
13548408,JH369647,07/31/2024 02:00:00 PM,082XX S ASHLAND AVE,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,False,False,614,6.0,17.0,71.0,03,1167104.0,1850177.0,2024,05/17/2025 03:40:52 PM,41.744440245,-87.663288919,"(41.744440245, -87.663288919)"
3039951,HJ752479,11/11/2003 11:43:42 AM,076XX S STONY ISLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,True,False,411,4.0,5.0,43.0,14,1188134.0,1854823.0,2003,02/10/2018 03:50:01 PM,41.756714109,-87.586085395,"(41.756714109, -87.586085395)"
4510273,HL816871,12/29/2005 09:00:00 PM,056XX S SPRINGFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,822,8.0,13.0,62.0,07,1151328.0,1867102.0,2005,02/28/2018 03:56:25 PM,41.791207752,-87.720652907,"(41.791207752, -87.720652907)"
11199681,JB110351,01/09/2018 06:00:00 PM,007XX E 57TH DR,0810,THEFT,OVER $500,STREET,False,False,233,2.0,20.0,40.0,06,1182430.0,1867362.0,2018,05/04/2018 03:51:04 PM,41.791256378,-87.60660096,"(41.791256378, -87.60660096)"
9167887,HW313417,06/10/2013 11:05:00 PM,077XX S SPRINGFIELD AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,833,8.0,18.0,70.0,24,1151503.0,1852918.0,2013,02/10/2018 03:50:01 PM,41.752281158,-87.720381885,"(41.752281158, -87.720381885)"
11757218,JC346871,07/13/2019 11:35:00 AM,052XX W MADISON ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1522,15.0,28.0,25.0,06,1141512.0,1899523.0,2019,07/20/2019 03:42:36 PM,41.880362084,-87.755847438,"(41.880362084, -87.755847438)"
13655028,JH497364,11/06/2024 08:15:00 AM,079XX S HALSTED ST,0560,ASSAULT,SIMPLE,STREET,False,False,621,6.0,17.0,71.0,08A,1172343.0,1852312.0,2024,11/02/2025 03:41:09 PM,41.750185415,-87.644029945,"(41.750185415, -87.644029945)"
7582827,HS386562,06/30/2010 10:35:00 AM,063XX S ASHLAND AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,CTA GARAGE / OTHER PROPERTY,True,False,725,7.0,16.0,67.0,18,1166756.0,1862726.0,2010,02/10/2018 03:50:01 PM,41.778883826,-87.664206366,"(41.778883826, -87.664206366)"
10321834,HY511640,11/23/2015 03:55:00 AM,030XX S MICHIGAN AVE,031A,ROBBERY,ARMED: HANDGUN,OTHER,False,False,133,1.0,2.0,35.0,03,1177749.0,1884891.0,2015,02/10/2018 03:50:01 PM,41.839464759,-87.623233908,"(41.839464759, -87.623233908)"
11432274,JB416186,08/20/2018 08:55:00 AM,070XX N PAULINA ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,2423,24.0,49.0,1.0,06,1163898.0,1947185.0,2018,09/05/2018 03:57:10 PM,42.010706324,-87.672298477,"(42.010706324, -87.672298477)"
8264652,HT496804,09/14/2011 03:36:00 PM,020XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,True,1023,10.0,28.0,30.0,08B,1158006.0,1890242.0,2011,02/10/2018 03:50:01 PM,41.854573555,-87.695536037,"(41.854573555, -87.695536037)"
11523341,JB537457,12/02/2018 04:45:00 PM,106XX S AVENUE L,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,432,4.0,10.0,52.0,18,1201849.0,1835111.0,2018,12/09/2018 04:09:43 PM,41.70228507,-87.536492341,"(41.70228507, -87.536492341)"
10532081,HZ274814,05/22/2016 12:12:00 PM,016XX N MILWAUKEE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,False,False,1434,14.0,32.0,24.0,14,1162253.0,1911059.0,2016,02/10/2018 03:50:01 PM,41.911609558,-87.679365506,"(41.911609558, -87.679365506)"
7195022,HR608120,10/25/2009 07:00:00 PM,003XX N JEFFERSON ST,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,False,False,1212,12.0,42.0,28.0,07,1172268.0,1902418.0,2009,02/28/2018 03:56:25 PM,41.887682732,-87.642829263,"(41.887682732, -87.642829263)"
12541927,JE445764,11/09/2021 02:00:00 PM,002XX W 24TH PL,0810,THEFT,OVER $500,STREET,False,False,914,9.0,25.0,34.0,06,1175007.0,1888063.0,2021,11/17/2021 03:40:16 PM,41.84823074,-87.633200836,"(41.84823074, -87.633200836)"
3966475,HL332647,05/02/2005 11:00:00 PM,050XX N SPAULDING AVE,0810,THEFT,OVER $500,STREET,False,False,1713,17.0,39.0,14.0,06,1153472.0,1933181.0,2005,02/28/2018 03:56:25 PM,41.972493154,-87.711034276,"(41.972493154, -87.711034276)"
11757834,JC347560,07/13/2019 07:35:00 PM,091XX S STONY ISLAND AVE,031A,ROBBERY,ARMED: HANDGUN,GAS STATION,False,False,413,4.0,8.0,48.0,03,1188515.0,1844485.0,2019,07/24/2019 03:42:21 PM,41.728336543,-87.58501858,"(41.728336543, -87.58501858)"
1936228,HH118268,01/10/2002 03:46:12 PM,036XX N KILPATRICK AV,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE PORCH/HALLWAY,False,False,1731,17.0,,,04A,1144422.0,1923755.0,2002,02/28/2018 03:56:25 PM,41.946803002,-87.744551269,"(41.946803002, -87.744551269)"
14095666,JK130990,01/29/2026 03:30:00 AM,0000X E CHICAGO AVE,0810,THEFT,OVER $500,BAR OR TAVERN,False,False,1833,18.0,42.0,8.0,06,1176718.0,1905741.0,2026,02/06/2026 03:45:51 PM,41.896701788,-87.626387093,"(41.896701788, -87.626387093)"
3087006,HJ812385,12/11/2003 06:45:00 PM,056XX W WASHINGTON BLVD,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,False,False,1512,15.0,29.0,25.0,03,1138453.0,1900176.0,2003,02/10/2018 03:50:01 PM,41.882209936,-87.767064116,"(41.882209936, -87.767064116)"
12160706,JD361575,09/09/2020 10:46:00 AM,039XX W ROOSEVELT RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1011,10.0,24.0,29.0,04B,1150094.0,1894415.0,2020,09/16/2020 03:41:25 PM,41.866182365,-87.724467971,"(41.866182365, -87.724467971)"
12000415,JD175265,03/05/2020 03:28:00 PM,001XX S PULASKI RD,0460,BATTERY,SIMPLE,OTHER,False,False,1122,11.0,28.0,26.0,08B,1149755.0,1898913.0,2020,03/12/2020 04:12:24 PM,41.878531984,-87.725595566,"(41.878531984, -87.725595566)"
1911288,G765571,12/23/2001 08:20:00 AM,006XX W 62 ST,0460,BATTERY,SIMPLE,RESIDENCE,True,True,711,7.0,,,08B,1173141.0,1863738.0,2001,08/17/2015 03:03:40 PM,41.781522147,-87.640768598,"(41.781522147, -87.640768598)"
13650145,JH491728,10/28/2024 07:40:00 AM,036XX S WABASH AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,213,2.0,3.0,35.0,06,1177328.0,1880737.0,2024,05/17/2025 03:40:52 PM,41.8280754,-87.624904486,"(41.8280754, -87.624904486)"
3129199,HK120153,01/10/2004 12:00:00 AM,079XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,623,6.0,6.0,44.0,06,1178529.0,1852393.0,2004,02/28/2018 03:56:25 PM,41.750269457,-87.621359348,"(41.750269457, -87.621359348)"
3580104,HK657664,09/30/2004 03:15:00 PM,032XX W DOUGLAS BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,True,False,1022,10.0,24.0,29.0,18,1154830.0,1893104.0,2004,02/28/2018 03:56:25 PM,41.862491347,-87.707116723,"(41.862491347, -87.707116723)"
12848262,JF421285,10/03/2022 06:00:00 PM,048XX W AINSLIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1623,16.0,45.0,12.0,14,1143099.0,1932140.0,2022,01/03/2023 03:40:27 PM,41.969836994,-87.749204195,"(41.969836994, -87.749204195)"
1450776,G177311,03/28/2001 10:59:23 PM,064XX S DR MARTN LUTHR KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,312,3.0,,,14,1179991.0,1862260.0,2001,09/07/2021 03:41:02 PM,41.777312228,-87.615700309,"(41.777312228, -87.615700309)"
7447462,HS247538,04/08/2010 12:45:00 PM,070XX S WABASH AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,False,False,322,3.0,6.0,69.0,03,1177941.0,1858411.0,2010,02/10/2018 03:50:01 PM,41.766796861,-87.623332025,"(41.766796861, -87.623332025)"
2840382,HJ503130,07/18/2003 06:15:00 PM,076XX S YATES BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,414,4.0,7.0,43.0,08B,1193526.0,1854815.0,2003,09/07/2021 03:41:02 PM,41.756561937,-87.566325315,"(41.756561937, -87.566325315)"
4496704,HL798060,12/19/2005 02:00:00 PM,052XX S SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,822,8.0,14.0,63.0,08B,1155601.0,1869695.0,2005,02/28/2018 03:56:25 PM,41.798238679,-87.70491507,"(41.798238679, -87.70491507)"
13159432,JG363479,07/31/2023 06:00:00 AM,002XX E ONTARIO ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),False,False,1834,18.0,2.0,8.0,14,1177893.0,1904537.0,2023,08/19/2023 03:40:26 PM,41.893371307,-87.622108226,"(41.893371307, -87.622108226)"
4732472,HM341371,05/10/2006 12:00:00 AM,014XX W 78TH ST,0810,THEFT,OVER $500,STREET,False,False,612,6.0,17.0,71.0,06,1167748.0,1853015.0,2006,02/28/2018 03:56:25 PM,41.752214328,-87.660847949,"(41.752214328, -87.660847949)"
3301570,HK335797,05/01/2004 01:00:00 AM,028XX N ORCHARD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1932,19.0,44.0,6.0,26,1171082.0,1919131.0,2004,02/28/2018 03:56:25 PM,41.933570209,-87.646693262,"(41.933570209, -87.646693262)"
11176849,JA547430,12/12/2017 10:30:00 AM,008XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1833,18.0,42.0,8.0,06,1177315.0,1905873.0,2017,02/10/2018 03:50:01 PM,41.897050483,-87.624190432,"(41.897050483, -87.624190432)"
5607111,HN406367,06/15/2007 01:00:00 AM,063XX S KNOX AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,813,8.0,13.0,64.0,06,1146467.0,1862146.0,2007,02/28/2018 03:56:25 PM,41.777701357,-87.738603108,"(41.777701357, -87.738603108)"
2061345,HH281574,04/02/2002 06:40:00 PM,031XX N MILWAUKEE AV,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,2523,25.0,,,06,1150717.0,1920468.0,2002,02/28/2018 03:56:25 PM,41.937662222,-87.721498738,"(41.937662222, -87.721498738)"
6927510,HR327518,05/18/2009 01:05:25 PM,011XX W WILSON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA GARAGE / OTHER PROPERTY,True,False,2311,19.0,46.0,3.0,11,1167916.0,1930703.0,2009,02/04/2016 06:33:39 AM,41.965393249,-87.657992984,"(41.965393249, -87.657992984)"
7619812,HS423505,07/21/2010 02:00:00 PM,015XX W GRANVILLE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2433,24.0,40.0,77.0,06,1164922.0,1941271.0,2010,02/10/2018 03:50:01 PM,41.994456418,-87.668699714,"(41.994456418, -87.668699714)"
11388119,JB359938,07/22/2018 01:25:00 AM,092XX S ADA ST,031A,ROBBERY,ARMED: HANDGUN,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",False,False,2222,22.0,21.0,73.0,03,1168949.0,1843585.0,2018,07/29/2018 03:54:54 PM,41.726311229,-87.6567185,"(41.726311229, -87.6567185)"
13454595,JH256302,05/09/2024 08:15:00 AM,067XX W 64TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,812,8.0,13.0,64.0,14,1132668.0,1861005.0,2024,12/21/2024 03:40:46 PM,41.774820978,-87.78921804,"(41.774820978, -87.78921804)"
10300795,HY489314,11/03/2015 07:00:00 PM,026XX N MC VICKER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2512,25.0,29.0,19.0,06,1135614.0,1916999.0,2015,02/10/2018 03:50:01 PM,41.928425269,-87.77708853,"(41.928425269, -87.77708853)"
6976194,HR378760,06/16/2009 06:05:00 PM,003XX W 102ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,511,5.0,9.0,49.0,14,1175793.0,1837293.0,2009,02/28/2018 03:56:25 PM,41.708894758,-87.631836188,"(41.708894758, -87.631836188)"
10763259,HZ527821,11/24/2016 12:45:00 PM,0000X S HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1232,12.0,27.0,28.0,06,1171058.0,1900047.0,2016,02/10/2018 03:50:01 PM,41.881203182,-87.647342333,"(41.881203182, -87.647342333)"
8747417,HV422453,08/09/2012 04:26:00 AM,082XX W IRVING PARK RD,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1631,16.0,36.0,17.0,05,1120249.0,1925540.0,2012,02/10/2018 03:50:01 PM,41.952122548,-87.833367844,"(41.952122548, -87.833367844)"
11092280,JA437416,09/18/2017 05:50:00 PM,006XX E 38TH PL,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,212,2.0,4.0,36.0,26,1181017.0,1879593.0,2017,02/10/2018 03:50:01 PM,41.824851907,-87.61140535,"(41.824851907, -87.61140535)"
11662380,JC233181,04/21/2019 10:50:00 PM,001XX N WELLS ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,122,1.0,42.0,32.0,08A,1174701.0,1901579.0,2019,04/28/2019 04:08:06 PM,41.885326396,-87.633919718,"(41.885326396, -87.633919718)"
